state,election_date,county,precinct,contest_name,votes_for,votes_against,total,pct_for
NC,2016-03-15,VANCE,HTOP,CONNECT NC PUBLIC IMPROVEMENT BOND,188,60,248,75.81
NC,2016-03-15,VANCE,KITT,CONNECT NC PUBLIC IMPROVEMENT BOND,693,358,1051,65.94
NC,2016-03-15,VANCE,MIDD,CONNECT NC PUBLIC IMPROVEMENT BOND,605,242,847,71.43
NC,2016-03-15,VANCE,NH,CONNECT NC PUBLIC IMPROVEMENT BOND,723,317,1040,69.52
NC,2016-03-15,VANCE,NH1,CONNECT NC PUBLIC IMPROVEMENT BOND,391,70,461,84.82
NC,2016-03-15,VANCE,NV,CONNECT NC PUBLIC IMPROVEMENT BOND,238,101,339,70.21
NC,2016-03-15,VANCE,SCRK,CONNECT NC PUBLIC IMPROVEMENT BOND,677,297,974,69.51
NC,2016-03-15,VANCE,SH1,CONNECT NC PUBLIC IMPROVEMENT BOND,384,94,478,80.33
NC,2016-03-15,VANCE,SH2,CONNECT NC PUBLIC IMPROVEMENT BOND,122,43,165,73.94
NC,2016-03-15,VANCE,WH,CONNECT NC PUBLIC IMPROVEMENT BOND,950,264,1214,78.25
NC,2016-03-15,WAKE,01-01,CONNECT NC PUBLIC IMPROVEMENT BOND,663,143,806,82.26
NC,2016-03-15,WAKE,01-02,CONNECT NC PUBLIC IMPROVEMENT BOND,650,159,809,80.35
NC,2016-03-15,WAKE,01-03,CONNECT NC PUBLIC IMPROVEMENT BOND,734,214,948,77.43
NC,2016-03-15,WAKE,01-04,CONNECT NC PUBLIC IMPROVEMENT BOND,427,138,565,75.58
NC,2016-03-15,WAKE,01-05,CONNECT NC PUBLIC IMPROVEMENT BOND,402,120,522,77.01
NC,2016-03-15,WAKE,01-06,CONNECT NC PUBLIC IMPROVEMENT BOND,902,187,1089,82.83
NC,2016-03-15,WAKE,01-07,CONNECT NC PUBLIC IMPROVEMENT BOND,566,121,687,82.39
NC,2016-03-15,WAKE,01-07A,CONNECT NC PUBLIC IMPROVEMENT BOND,72,22,94,76.6
NC,2016-03-15,WAKE,01-09,CONNECT NC PUBLIC IMPROVEMENT BOND,462,104,566,81.63
NC,2016-03-15,WAKE,01-10,CONNECT NC PUBLIC IMPROVEMENT BOND,598,150,748,79.95
NC,2016-03-15,WAKE,01-11,CONNECT NC PUBLIC IMPROVEMENT BOND,803,240,1043,76.99
NC,2016-03-15,WAKE,01-12,CONNECT NC PUBLIC IMPROVEMENT BOND,534,151,685,77.96
NC,2016-03-15,WAKE,01-13,CONNECT NC PUBLIC IMPROVEMENT BOND,527,120,647,81.45
NC,2016-03-15,WAKE,01-14,CONNECT NC PUBLIC IMPROVEMENT BOND,1066,216,1282,83.15
NC,2016-03-15,WAKE,01-15,CONNECT NC PUBLIC IMPROVEMENT BOND,441,202,643,68.58
NC,2016-03-15,WAKE,01-16,CONNECT NC PUBLIC IMPROVEMENT BOND,835,225,1060,78.77
NC,2016-03-15,WAKE,01-17,CONNECT NC PUBLIC IMPROVEMENT BOND,296,146,442,66.97
NC,2016-03-15,WAKE,01-18,CONNECT NC PUBLIC IMPROVEMENT BOND,722,309,1031,70.03
NC,2016-03-15,WAKE,01-19,CONNECT NC PUBLIC IMPROVEMENT BOND,276,115,391,70.59
NC,2016-03-15,WAKE,01-20,CONNECT NC PUBLIC IMPROVEMENT BOND,439,122,561,78.25
NC,2016-03-15,WAKE,01-21,CONNECT NC PUBLIC IMPROVEMENT BOND,804,299,1103,72.89
NC,2016-03-15,WAKE,01-22,CONNECT NC PUBLIC IMPROVEMENT BOND,688,226,914,75.27
NC,2016-03-15,WAKE,01-23,CONNECT NC PUBLIC IMPROVEMENT BOND,1416,240,1656,85.51
NC,2016-03-15,WAKE,01-25,CONNECT NC PUBLIC IMPROVEMENT BOND,88,16,104,84.62
NC,2016-03-15,WAKE,01-26,CONNECT NC PUBLIC IMPROVEMENT BOND,285,81,366,77.87
NC,2016-03-15,WAKE,01-27,CONNECT NC PUBLIC IMPROVEMENT BOND,476,99,575,82.78
NC,2016-03-15,WAKE,01-28,CONNECT NC PUBLIC IMPROVEMENT BOND,897,227,1124,79.8
NC,2016-03-15,WAKE,01-29,CONNECT NC PUBLIC IMPROVEMENT BOND,867,266,1133,76.52
NC,2016-03-15,WAKE,01-30,CONNECT NC PUBLIC IMPROVEMENT BOND,496,146,642,77.26
NC,2016-03-15,WAKE,01-31,CONNECT NC PUBLIC IMPROVEMENT BOND,677,164,841,80.5
NC,2016-03-15,WAKE,01-32,CONNECT NC PUBLIC IMPROVEMENT BOND,571,199,770,74.16
NC,2016-03-15,WAKE,01-33,CONNECT NC PUBLIC IMPROVEMENT BOND,529,157,686,77.11
NC,2016-03-15,WAKE,01-34,CONNECT NC PUBLIC IMPROVEMENT BOND,208,69,277,75.09
NC,2016-03-15,WAKE,01-35,CONNECT NC PUBLIC IMPROVEMENT BOND,340,141,481,70.69
NC,2016-03-15,WAKE,01-36,CONNECT NC PUBLIC IMPROVEMENT BOND,670,209,879,76.22
NC,2016-03-15,WAKE,01-37,CONNECT NC PUBLIC IMPROVEMENT BOND,576,232,808,71.29
NC,2016-03-15,WAKE,01-38,CONNECT NC PUBLIC IMPROVEMENT BOND,518,259,777,66.67
NC,2016-03-15,WAKE,01-39,CONNECT NC PUBLIC IMPROVEMENT BOND,625,252,877,71.27
NC,2016-03-15,WAKE,01-40,CONNECT NC PUBLIC IMPROVEMENT BOND,643,260,903,71.21
NC,2016-03-15,WAKE,01-41,CONNECT NC PUBLIC IMPROVEMENT BOND,603,153,756,79.76
NC,2016-03-15,WAKE,01-42,CONNECT NC PUBLIC IMPROVEMENT BOND,748,426,1174,63.71
NC,2016-03-15,WAKE,01-43,CONNECT NC PUBLIC IMPROVEMENT BOND,517,234,751,68.84
NC,2016-03-15,WAKE,01-44,CONNECT NC PUBLIC IMPROVEMENT BOND,770,365,1135,67.84
NC,2016-03-15,WAKE,01-45,CONNECT NC PUBLIC IMPROVEMENT BOND,477,225,702,67.95
NC,2016-03-15,WAKE,01-46,CONNECT NC PUBLIC IMPROVEMENT BOND,438,173,611,71.69
NC,2016-03-15,WAKE,01-47,CONNECT NC PUBLIC IMPROVEMENT BOND,661,319,980,67.45
NC,2016-03-15,WAKE,01-48,CONNECT NC PUBLIC IMPROVEMENT BOND,659,204,863,76.36
NC,2016-03-15,WAKE,01-49,CONNECT NC PUBLIC IMPROVEMENT BOND,552,169,721,76.56
NC,2016-03-15,WAKE,01-50,CONNECT NC PUBLIC IMPROVEMENT BOND,461,185,646,71.36
NC,2016-03-15,WAKE,01-51,CONNECT NC PUBLIC IMPROVEMENT BOND,364,171,535,68.04
NC,2016-03-15,WAKE,02-01,CONNECT NC PUBLIC IMPROVEMENT BOND,810,398,1208,67.05
NC,2016-03-15,WAKE,02-02,CONNECT NC PUBLIC IMPROVEMENT BOND,1213,621,1834,66.14
NC,2016-03-15,WAKE,02-03,CONNECT NC PUBLIC IMPROVEMENT BOND,749,410,1159,64.62
NC,2016-03-15,WAKE,02-04,CONNECT NC PUBLIC IMPROVEMENT BOND,631,305,936,67.41
NC,2016-03-15,WAKE,02-05,CONNECT NC PUBLIC IMPROVEMENT BOND,324,146,470,68.94
NC,2016-03-15,WAKE,02-06,CONNECT NC PUBLIC IMPROVEMENT BOND,704,350,1054,66.79
NC,2016-03-15,WAKE,03-00,CONNECT NC PUBLIC IMPROVEMENT BOND,725,310,1035,70.05
NC,2016-03-15,WAKE,04-01,CONNECT NC PUBLIC IMPROVEMENT BOND,595,181,776,76.68
NC,2016-03-15,WAKE,04-02,CONNECT NC PUBLIC IMPROVEMENT BOND,695,277,972,71.5
NC,2016-03-15,WAKE,04-03,CONNECT NC PUBLIC IMPROVEMENT BOND,471,165,636,74.06
NC,2016-03-15,WAKE,04-04,CONNECT NC PUBLIC IMPROVEMENT BOND,365,174,539,67.72
NC,2016-03-15,WAKE,04-05,CONNECT NC PUBLIC IMPROVEMENT BOND,822,302,1124,73.13
NC,2016-03-15,WAKE,04-06,CONNECT NC PUBLIC IMPROVEMENT BOND,854,277,1131,75.51
NC,2016-03-15,WAKE,04-07,CONNECT NC PUBLIC IMPROVEMENT BOND,795,280,1075,73.95
NC,2016-03-15,WAKE,04-08,CONNECT NC PUBLIC IMPROVEMENT BOND,599,205,804,74.5
NC,2016-03-15,WAKE,04-09,CONNECT NC PUBLIC IMPROVEMENT BOND,648,237,885,73.22
NC,2016-03-15,WAKE,04-10,CONNECT NC PUBLIC IMPROVEMENT BOND,764,281,1045,73.11
NC,2016-03-15,WAKE,04-11,CONNECT NC PUBLIC IMPROVEMENT BOND,334,111,445,75.06
NC,2016-03-15,WAKE,04-12,CONNECT NC PUBLIC IMPROVEMENT BOND,707,306,1013,69.79
NC,2016-03-15,WAKE,04-13,CONNECT NC PUBLIC IMPROVEMENT BOND,1032,367,1399,73.77
NC,2016-03-15,WAKE,04-14,CONNECT NC PUBLIC IMPROVEMENT BOND,504,211,715,70.49
NC,2016-03-15,WAKE,04-15,CONNECT NC PUBLIC IMPROVEMENT BOND,675,258,933,72.35
NC,2016-03-15,WAKE,04-16,CONNECT NC PUBLIC IMPROVEMENT BOND,611,237,848,72.05
NC,2016-03-15,WAKE,04-17,CONNECT NC PUBLIC IMPROVEMENT BOND,488,164,652,74.85
NC,2016-03-15,WAKE,04-18,CONNECT NC PUBLIC IMPROVEMENT BOND,640,198,838,76.37
NC,2016-03-15,WAKE,04-19,CONNECT NC PUBLIC IMPROVEMENT BOND,484,164,648,74.69
NC,2016-03-15,WAKE,04-20,CONNECT NC PUBLIC IMPROVEMENT BOND,627,242,869,72.15
NC,2016-03-15,WAKE,04-21,CONNECT NC PUBLIC IMPROVEMENT BOND,373,127,500,74.6
NC,2016-03-15,WAKE,05-01,CONNECT NC PUBLIC IMPROVEMENT BOND,870,341,1211,71.84
NC,2016-03-15,WAKE,05-03,CONNECT NC PUBLIC IMPROVEMENT BOND,699,232,931,75.08
NC,2016-03-15,WAKE,05-05,CONNECT NC PUBLIC IMPROVEMENT BOND,1284,487,1771,72.5
NC,2016-03-15,WAKE,05-06,CONNECT NC PUBLIC IMPROVEMENT BOND,1135,415,1550,73.23
NC,2016-03-15,WAKE,05-07,CONNECT NC PUBLIC IMPROVEMENT BOND,1261,361,1622,77.74
NC,2016-03-15,WAKE,05-08,CONNECT NC PUBLIC IMPROVEMENT BOND,495,176,671,73.77
NC,2016-03-15,WAKE,06-04,CONNECT NC PUBLIC IMPROVEMENT BOND,621,274,895,69.39
NC,2016-03-15,WAKE,06-05,CONNECT NC PUBLIC IMPROVEMENT BOND,816,370,1186,68.8
NC,2016-03-15,WAKE,06-06,CONNECT NC PUBLIC IMPROVEMENT BOND,1115,447,1562,71.38
NC,2016-03-15,WAKE,06-07,CONNECT NC PUBLIC IMPROVEMENT BOND,712,343,1055,67.49
NC,2016-03-15,WAKE,06-08,CONNECT NC PUBLIC IMPROVEMENT BOND,532,186,718,74.09
NC,2016-03-15,WAKE,06-09,CONNECT NC PUBLIC IMPROVEMENT BOND,950,452,1402,67.76
NC,2016-03-15,WAKE,06-10,CONNECT NC PUBLIC IMPROVEMENT BOND,498,252,750,66.4
NC,2016-03-15,WAKE,07-01,CONNECT NC PUBLIC IMPROVEMENT BOND,425,188,613,69.33
NC,2016-03-15,WAKE,07-02,CONNECT NC PUBLIC IMPROVEMENT BOND,395,171,566,69.79
NC,2016-03-15,WAKE,07-03,CONNECT NC PUBLIC IMPROVEMENT BOND,471,191,662,71.15
NC,2016-03-15,WAKE,07-04,CONNECT NC PUBLIC IMPROVEMENT BOND,972,396,1368,71.05
NC,2016-03-15,WAKE,07-05,CONNECT NC PUBLIC IMPROVEMENT BOND,474,219,693,68.4
NC,2016-03-15,WAKE,07-06,CONNECT NC PUBLIC IMPROVEMENT BOND,945,401,1346,70.21
NC,2016-03-15,WAKE,07-07,CONNECT NC PUBLIC IMPROVEMENT BOND,909,374,1283,70.85
NC,2016-03-15,WAKE,07-07A,CONNECT NC PUBLIC IMPROVEMENT BOND,252,59,311,81.03
NC,2016-03-15,WAKE,07-09,CONNECT NC PUBLIC IMPROVEMENT BOND,757,284,1041,72.72
NC,2016-03-15,WAKE,07-10,CONNECT NC PUBLIC IMPROVEMENT BOND,1006,377,1383,72.74
NC,2016-03-15,WAKE,07-11,CONNECT NC PUBLIC IMPROVEMENT BOND,397,159,556,71.4
NC,2016-03-15,WAKE,07-12,CONNECT NC PUBLIC IMPROVEMENT BOND,634,233,867,73.13
NC,2016-03-15,WAKE,07-13,CONNECT NC PUBLIC IMPROVEMENT BOND,519,221,740,70.14
NC,2016-03-15,WAKE,08-02,CONNECT NC PUBLIC IMPROVEMENT BOND,935,348,1283,72.88
NC,2016-03-15,WAKE,08-03,CONNECT NC PUBLIC IMPROVEMENT BOND,969,450,1419,68.29
NC,2016-03-15,WAKE,08-04,CONNECT NC PUBLIC IMPROVEMENT BOND,485,225,710,68.31
NC,2016-03-15,WAKE,08-05,CONNECT NC PUBLIC IMPROVEMENT BOND,582,213,795,73.21
NC,2016-03-15,WAKE,08-06,CONNECT NC PUBLIC IMPROVEMENT BOND,407,130,537,75.79
NC,2016-03-15,WAKE,08-07,CONNECT NC PUBLIC IMPROVEMENT BOND,688,312,1000,68.8
NC,2016-03-15,WAKE,08-08,CONNECT NC PUBLIC IMPROVEMENT BOND,1000,443,1443,69.3
NC,2016-03-15,WAKE,08-09,CONNECT NC PUBLIC IMPROVEMENT BOND,456,197,653,69.83
NC,2016-03-15,WAKE,08-10,CONNECT NC PUBLIC IMPROVEMENT BOND,577,239,816,70.71
NC,2016-03-15,WAKE,08-11,CONNECT NC PUBLIC IMPROVEMENT BOND,791,378,1169,67.66
NC,2016-03-15,WAKE,09-01,CONNECT NC PUBLIC IMPROVEMENT BOND,350,307,657,53.27
NC,2016-03-15,WAKE,09-02,CONNECT NC PUBLIC IMPROVEMENT BOND,527,333,860,61.28
NC,2016-03-15,WAKE,09-03,CONNECT NC PUBLIC IMPROVEMENT BOND,414,409,823,50.3
NC,2016-03-15,WAKE,10-01,CONNECT NC PUBLIC IMPROVEMENT BOND,185,185,370,50.0
NC,2016-03-15,WAKE,10-02,CONNECT NC PUBLIC IMPROVEMENT BOND,510,344,854,59.72
NC,2016-03-15,WAKE,10-03,CONNECT NC PUBLIC IMPROVEMENT BOND,422,245,667,63.27
NC,2016-03-15,WAKE,10-04,CONNECT NC PUBLIC IMPROVEMENT BOND,1029,627,1656,62.14
NC,2016-03-15,WAKE,11-01,CONNECT NC PUBLIC IMPROVEMENT BOND,953,313,1266,75.28
NC,2016-03-15,WAKE,11-02,CONNECT NC PUBLIC IMPROVEMENT BOND,1111,355,1466,75.78
NC,2016-03-15,WAKE,12-01,CONNECT NC PUBLIC IMPROVEMENT BOND,1037,494,1531,67.73
NC,2016-03-15,WAKE,12-02,CONNECT NC PUBLIC IMPROVEMENT BOND,793,361,1154,68.72
NC,2016-03-15,WAKE,12-04,CONNECT NC PUBLIC IMPROVEMENT BOND,725,440,1165,62.23
NC,2016-03-15,WAKE,12-05,CONNECT NC PUBLIC IMPROVEMENT BOND,1258,688,1946,64.65
NC,2016-03-15,WAKE,12-06,CONNECT NC PUBLIC IMPROVEMENT BOND,622,330,952,65.34
NC,2016-03-15,WAKE,12-07,CONNECT NC PUBLIC IMPROVEMENT BOND,464,331,795,58.36
NC,2016-03-15,WAKE,12-08,CONNECT NC PUBLIC IMPROVEMENT BOND,674,291,965,69.84
NC,2016-03-15,WAKE,12-09,CONNECT NC PUBLIC IMPROVEMENT BOND,732,349,1081,67.72
NC,2016-03-15,WAKE,13-01,CONNECT NC PUBLIC IMPROVEMENT BOND,672,289,961,69.93
NC,2016-03-15,WAKE,13-02,CONNECT NC PUBLIC IMPROVEMENT BOND,530,253,783,67.69
NC,2016-03-15,WAKE,13-05,CONNECT NC PUBLIC IMPROVEMENT BOND,296,226,522,56.7
NC,2016-03-15,WAKE,13-06,CONNECT NC PUBLIC IMPROVEMENT BOND,759,327,1086,69.89
NC,2016-03-15,WAKE,13-07,CONNECT NC PUBLIC IMPROVEMENT BOND,502,248,750,66.93
NC,2016-03-15,WAKE,13-08,CONNECT NC PUBLIC IMPROVEMENT BOND,476,198,674,70.62
NC,2016-03-15,WAKE,13-09,CONNECT NC PUBLIC IMPROVEMENT BOND,788,359,1147,68.7
NC,2016-03-15,WAKE,13-10,CONNECT NC PUBLIC IMPROVEMENT BOND,1287,546,1833,70.21
NC,2016-03-15,WAKE,13-11,CONNECT NC PUBLIC IMPROVEMENT BOND,808,391,1199,67.39
NC,2016-03-15,WAKE,14-01,CONNECT NC PUBLIC IMPROVEMENT BOND,139,115,254,54.72
NC,2016-03-15,WAKE,14-02,CONNECT NC PUBLIC IMPROVEMENT BOND,1159,730,1889,61.36
NC,2016-03-15,WAKE,15-01,CONNECT NC PUBLIC IMPROVEMENT BOND,799,471,1270,62.91
NC,2016-03-15,WAKE,15-02,CONNECT NC PUBLIC IMPROVEMENT BOND,1069,617,1686,63.4
NC,2016-03-15,WAKE,15-03,CONNECT NC PUBLIC IMPROVEMENT BOND,899,632,1531,58.72
NC,2016-03-15,WAKE,15-04,CONNECT NC PUBLIC IMPROVEMENT BOND,494,293,787,62.77
NC,2016-03-15,WAKE,16-01,CONNECT NC PUBLIC IMPROVEMENT BOND,399,231,630,63.33
NC,2016-03-15,WAKE,16-02,CONNECT NC PUBLIC IMPROVEMENT BOND,730,316,1046,69.79
NC,2016-03-15,WAKE,16-03,CONNECT NC PUBLIC IMPROVEMENT BOND,298,174,472,63.14
NC,2016-03-15,WAKE,16-04,CONNECT NC PUBLIC IMPROVEMENT BOND,587,320,907,64.72
NC,2016-03-15,WAKE,16-05,CONNECT NC PUBLIC IMPROVEMENT BOND,449,316,765,58.69
NC,2016-03-15,WAKE,16-06,CONNECT NC PUBLIC IMPROVEMENT BOND,220,137,357,61.62
NC,2016-03-15,WAKE,16-07,CONNECT NC PUBLIC IMPROVEMENT BOND,807,438,1245,64.82
NC,2016-03-15,WAKE,16-08,CONNECT NC PUBLIC IMPROVEMENT BOND,1140,536,1676,68.02
NC,2016-03-15,WAKE,16-09,CONNECT NC PUBLIC IMPROVEMENT BOND,541,349,890,60.79
NC,2016-03-15,WAKE,17-01,CONNECT NC PUBLIC IMPROVEMENT BOND,493,253,746,66.09
NC,2016-03-15,WAKE,17-02,CONNECT NC PUBLIC IMPROVEMENT BOND,187,118,305,61.31
NC,2016-03-15,WAKE,17-03,CONNECT NC PUBLIC IMPROVEMENT BOND,1181,572,1753,67.37
NC,2016-03-15,WAKE,17-04,CONNECT NC PUBLIC IMPROVEMENT BOND,911,559,1470,61.97
NC,2016-03-15,WAKE,17-05,CONNECT NC PUBLIC IMPROVEMENT BOND,735,468,1203,61.1
NC,2016-03-15,WAKE,17-06,CONNECT NC PUBLIC IMPROVEMENT BOND,354,266,620,57.1
NC,2016-03-15,WAKE,17-07,CONNECT NC PUBLIC IMPROVEMENT BOND,714,258,972,73.46
NC,2016-03-15,WAKE,17-08,CONNECT NC PUBLIC IMPROVEMENT BOND,1403,680,2083,67.35
NC,2016-03-15,WAKE,17-09,CONNECT NC PUBLIC IMPROVEMENT BOND,662,254,916,72.27
NC,2016-03-15,WAKE,17-10,CONNECT NC PUBLIC IMPROVEMENT BOND,202,140,342,59.06
NC,2016-03-15,WAKE,17-11,CONNECT NC PUBLIC IMPROVEMENT BOND,849,353,1202,70.63
NC,2016-03-15,WAKE,18-01,CONNECT NC PUBLIC IMPROVEMENT BOND,981,257,1238,79.24
NC,2016-03-15,WAKE,18-02,CONNECT NC PUBLIC IMPROVEMENT BOND,1161,581,1742,66.65
NC,2016-03-15,WAKE,18-03,CONNECT NC PUBLIC IMPROVEMENT BOND,642,236,878,73.12
NC,2016-03-15,WAKE,18-04,CONNECT NC PUBLIC IMPROVEMENT BOND,890,508,1398,63.66
NC,2016-03-15,WAKE,18-05,CONNECT NC PUBLIC IMPROVEMENT BOND,1337,526,1863,71.77
NC,2016-03-15,WAKE,18-06,CONNECT NC PUBLIC IMPROVEMENT BOND,849,269,1118,75.94
NC,2016-03-15,WAKE,18-07,CONNECT NC PUBLIC IMPROVEMENT BOND,642,422,1064,60.34
NC,2016-03-15,WAKE,18-08,CONNECT NC PUBLIC IMPROVEMENT BOND,899,385,1284,70.02
NC,2016-03-15,WAKE,19-03,CONNECT NC PUBLIC IMPROVEMENT BOND,586,377,963,60.85
NC,2016-03-15,WAKE,19-04,CONNECT NC PUBLIC IMPROVEMENT BOND,1312,758,2070,63.38
NC,2016-03-15,WAKE,19-05,CONNECT NC PUBLIC IMPROVEMENT BOND,638,383,1021,62.49
NC,2016-03-15,WAKE,19-07,CONNECT NC PUBLIC IMPROVEMENT BOND,409,216,625,65.44
NC,2016-03-15,WAKE,19-09,CONNECT NC PUBLIC IMPROVEMENT BOND,794,548,1342,59.17
NC,2016-03-15,WAKE,19-10,CONNECT NC PUBLIC IMPROVEMENT BOND,1239,701,1940,63.87
NC,2016-03-15,WAKE,19-11,CONNECT NC PUBLIC IMPROVEMENT BOND,519,297,816,63.6
NC,2016-03-15,WAKE,19-12,CONNECT NC PUBLIC IMPROVEMENT BOND,903,490,1393,64.82
NC,2016-03-15,WAKE,19-13,CONNECT NC PUBLIC IMPROVEMENT BOND,372,171,543,68.51
NC,2016-03-15,WAKE,19-14,CONNECT NC PUBLIC IMPROVEMENT BOND,520,247,767,67.8
NC,2016-03-15,WAKE,19-15,CONNECT NC PUBLIC IMPROVEMENT BOND,450,267,717,62.76
NC,2016-03-15,WAKE,19-16,CONNECT NC PUBLIC IMPROVEMENT BOND,451,346,797,56.59
NC,2016-03-15,WAKE,19-17,CONNECT NC PUBLIC IMPROVEMENT BOND,885,467,1352,65.46
NC,2016-03-15,WAKE,20-01,CONNECT NC PUBLIC IMPROVEMENT BOND,638,228,866,73.67
NC,2016-03-15,WAKE,20-03,CONNECT NC PUBLIC IMPROVEMENT BOND,822,272,1094,75.14
NC,2016-03-15,WAKE,20-04,CONNECT NC PUBLIC IMPROVEMENT BOND,769,262,1031,74.59
NC,2016-03-15,WAKE,20-05,CONNECT NC PUBLIC IMPROVEMENT BOND,1000,348,1348,74.18
NC,2016-03-15,WAKE,20-06A,CONNECT NC PUBLIC IMPROVEMENT BOND,904,350,1254,72.09
NC,2016-03-15,WAKE,20-06B,CONNECT NC PUBLIC IMPROVEMENT BOND,884,314,1198,73.79
NC,2016-03-15,WAKE,20-08,CONNECT NC PUBLIC IMPROVEMENT BOND,885,372,1257,70.41
NC,2016-03-15,WAKE,20-09,CONNECT NC PUBLIC IMPROVEMENT BOND,645,229,874,73.8
NC,2016-03-15,WAKE,20-10,CONNECT NC PUBLIC IMPROVEMENT BOND,882,291,1173,75.19
NC,2016-03-15,WAKE,20-11,CONNECT NC PUBLIC IMPROVEMENT BOND,817,316,1133,72.11
NC,2016-03-15,WAKE,20-12,CONNECT NC PUBLIC IMPROVEMENT BOND,511,245,756,67.59
NC,2016-03-15,WAKE,20-14,CONNECT NC PUBLIC IMPROVEMENT BOND,1106,356,1462,75.65
NC,2016-03-15,WAKE,20-15,CONNECT NC PUBLIC IMPROVEMENT BOND,625,210,835,74.85
NC,2016-03-15,WAKE,20-16,CONNECT NC PUBLIC IMPROVEMENT BOND,569,193,762,74.67
NC,2016-03-15,WAKE,20-17,CONNECT NC PUBLIC IMPROVEMENT BOND,712,232,944,75.42
NC,2016-03-15,WAKE,ABSEN,CONNECT NC PUBLIC IMPROVEMENT BOND,3278,1515,4793,68.39
NC,2016-03-15,WAKE,OSAP,CONNECT NC PUBLIC IMPROVEMENT BOND,4773,1736,6509,73.33
NC,2016-03-15,WAKE,OSAV,CONNECT NC PUBLIC IMPROVEMENT BOND,2412,1122,3534,68.25
NC,2016-03-15,WAKE,OSCA,CONNECT NC PUBLIC IMPROVEMENT BOND,6739,2041,8780,76.75
NC,2016-03-15,WAKE,OSCH,CONNECT NC PUBLIC IMPROVEMENT BOND,5191,1635,6826,76.05
NC,2016-03-15,WAKE,OSFV,CONNECT NC PUBLIC IMPROVEMENT BOND,2611,1287,3898,66.98
NC,2016-03-15,WAKE,OSLL,CONNECT NC PUBLIC IMPROVEMENT BOND,7102,2597,9699,73.22
NC,2016-03-15,WAKE,OSLOB,CONNECT NC PUBLIC IMPROVEMENT BOND,4033,1007,5040,80.02
NC,2016-03-15,WAKE,OSNR,CONNECT NC PUBLIC IMPROVEMENT BOND,3721,1735,5456,68.2
NC,2016-03-15,WAKE,OSWD,CONNECT NC PUBLIC IMPROVEMENT BOND,1704,1088,2792,61.03
NC,2016-03-15,WAKE,PROVI,CONNECT NC PUBLIC IMPROVEMENT BOND,3592,1387,4979,72.14
NC,2016-03-15,WAKE,TRANS,CONNECT NC PUBLIC IMPROVEMENT BOND,0,0,0,
NC,2016-03-15,WARREN,001,CONNECT NC PUBLIC IMPROVEMENT BOND,271,134,405,66.91
NC,2016-03-15,WARREN,002,CONNECT NC PUBLIC IMPROVEMENT BOND,222,121,343,64.72
NC,2016-03-15,WARREN,003,CONNECT NC PUBLIC IMPROVEMENT BOND,285,79,364,78.3
NC,2016-03-15,WARREN,004,CONNECT NC PUBLIC IMPROVEMENT BOND,222,52,274,81.02
NC,2016-03-15,WARREN,005,CONNECT NC PUBLIC IMPROVEMENT BOND,378,73,451,83.81
NC,2016-03-15,WARREN,006,CONNECT NC PUBLIC IMPROVEMENT BOND,338,68,406,83.25
NC,2016-03-15,WARREN,007,CONNECT NC PUBLIC IMPROVEMENT BOND,233,46,279,83.51
NC,2016-03-15,WARREN,008,CONNECT NC PUBLIC IMPROVEMENT BOND,429,67,496,86.49
NC,2016-03-15,WARREN,009,CONNECT NC PUBLIC IMPROVEMENT BOND,169,53,222,76.13
NC,2016-03-15,WARREN,010,CONNECT NC PUBLIC IMPROVEMENT BOND,593,120,713,83.17
NC,2016-03-15,WARREN,011,CONNECT NC PUBLIC IMPROVEMENT BOND,112,39,151,74.17
NC,2016-03-15,WARREN,012,CONNECT NC PUBLIC IMPROVEMENT BOND,218,105,323,67.49
NC,2016-03-15,WARREN,013,CONNECT NC PUBLIC IMPROVEMENT BOND,172,74,246,69.92
NC,2016-03-15,WARREN,014,CONNECT NC PUBLIC IMPROVEMENT BOND,466,93,559,83.36
NC,2016-03-15,WASHINGTON,ABSENTEE,CONNECT NC PUBLIC IMPROVEMENT BOND,0,0,0,
NC,2016-03-15,WASHINGTON,LM,CONNECT NC PUBLIC IMPROVEMENT BOND,463,201,664,69.73
NC,2016-03-15,WASHINGTON,ONE STOP,CONNECT NC PUBLIC IMPROVEMENT BOND,0,0,0,
NC,2016-03-15,WASHINGTON,P1,CONNECT NC PUBLIC IMPROVEMENT BOND,352,96,448,78.57
NC,2016-03-15,WASHINGTON,P2,CONNECT NC PUBLIC IMPROVEMENT BOND,209,66,275,76.0
NC,2016-03-15,WASHINGTON,P3,CONNECT NC PUBLIC IMPROVEMENT BOND,563,248,811,69.42
NC,2016-03-15,WASHINGTON,PROVISIONAL,CONNECT NC PUBLIC IMPROVEMENT BOND,1,0,1,100.0
NC,2016-03-15,WASHINGTON,SC,CONNECT NC PUBLIC IMPROVEMENT BOND,222,113,335,66.27
NC,2016-03-15,WASHINGTON,SK,CONNECT NC PUBLIC IMPROVEMENT BOND,180,94,274,65.69
NC,2016-03-15,WATAUGA,01,CONNECT NC PUBLIC IMPROVEMENT BOND,71,39,110,64.55
NC,2016-03-15,WATAUGA,02,CONNECT NC PUBLIC IMPROVEMENT BOND,106,146,252,42.06
NC,2016-03-15,WATAUGA,03,CONNECT NC PUBLIC IMPROVEMENT BOND,412,189,601,68.55
