vintage,state_fips,geo_type,geo_id,name,tenure_tot,tenure_own,pop,medinc,nhwhite,nhblack,nhasian,hisp,pop65
2019,06,school district (elementary),06720,"Buttonwillow Union Elementary School District, California",454,216,1615,38917,283,7,0,1268,97
2019,06,school district (elementary),06750,"Byron Union Elementary School District, California",5563,4592,16264,127233,11050,780,991,2964,2729
2019,06,school district (elementary),06810,"Cajon Valley Union Elementary School District, California",55410,28266,170859,64818,104670,8553,5912,42556,23755
2019,06,school district (elementary),06960,"Caliente Union Elementary School District, California",355,276,760,37452,588,17,5,96,279
2019,06,school district (elementary),07140,"Cambrian Elementary School District, California",11648,6624,30978,124674,17474,696,5376,5996,3936
2019,06,school district (elementary),07170,"Camino Union Elementary School District, California",1813,1482,4499,64438,3852,3,128,367,1170
2019,06,school district (elementary),07200,"Campbell Union Elementary School District, California",37299,16735,97511,106695,43586,3809,20937,24133,13183
2019,06,school district (elementary),07260,"Camptonville Elementary School District, California",343,242,872,88125,706,0,0,128,178
2019,06,school district (elementary),07350,"Canyon Elementary School District, California",58,51,124,101250,106,0,4,7,42
2019,06,school district (elementary),07410,"Capay Joint Union Elementary School District, California",393,308,992,61406,755,4,8,205,281
2019,06,school district (elementary),07470,"Cardiff Elementary School District, California",4882,2842,12060,110898,9928,90,354,1397,2533
2019,06,school district (elementary),07680,"Cascade Union Elementary School District, California",6217,3654,15783,43624,11644,205,385,2554,2768
2019,06,school district (elementary),07770,"Castle Rock Union Elementary School District, California",161,121,323,45139,296,3,0,16,133
2019,06,school district (elementary),07840,"Cayucos Elementary School District, California",1369,820,2761,64635,2363,0,43,270,1029
2019,06,school district (elementary),12150,"El Nido Elementary School District, California",371,127,1882,54148,428,80,33,1286,90
2019,06,school district (elementary),12360,"Elk Hills Elementary School District, California",70,37,188,43750,142,1,0,34,19
2019,06,school district (elementary),12420,"Elkins Elementary School District, California",57,37,164,44750,119,18,0,27,31
2019,06,school district (elementary),12600,"Elverta Joint Elementary School District, California",920,747,2825,81613,2163,0,199,410,548
2019,06,school district (elementary),10290,"Cupertino Union Elementary School District, California",48717,30291,141077,168037,38554,1675,88617,6714,21153
2019,06,school district (elementary),10320,"Curtis Creek Elementary School District, California",4248,3209,9628,63750,8234,4,43,888,2882
2019,06,school district (elementary),10380,"Cutten Elementary School District, California",1985,1513,5342,59557,4132,33,194,475,1240
2019,06,school district (elementary),10440,"Cypress Elementary School District, California",14067,9766,44658,96702,15716,1467,16368,9214,6795
2019,06,school district (elementary),10710,"Dehesa Elementary School District, California",730,593,2039,107429,1584,9,5,291,471
2019,06,school district (elementary),10740,"Del Mar Union Elementary School District, California",17861,11210,48628,152009,29503,591,11819,4358,5285
2019,06,school district (elementary),10890,"Delano Union Elementary School District, California",12096,7034,54106,43811,2911,1985,6707,41750,4524
2019,06,school district (secondary),21400,"Lemoore Union High School District, California",12428,5759,39887,61824,16932,2542,2391,15765,3371
2019,06,school district (secondary),21600,"Liberty Union High School District, California",38714,30377,123470,109430,63646,9352,10911,32068,16613
2019,06,school district (secondary),22800,"Los Gatos-Saratoga Joint Union School District, California",20576,15860,55547,184917,36554,212,13502,3163,11145
2019,06,school district (secondary),24660,"Merced Union High School District, California",52574,25758,177064,51793,50343,6435,17749,97977,19621
2019,06,school district (secondary),25150,"Modesto City High School District, California",91240,51406,277020,59368,115664,9575,17728,122194,36988
2019,06,school district (secondary),26310,"Mountain View-Los Altos Union School District, California",45650,23595,116480,156702,56399,1709,36251,16548,16092
2019,06,school district (secondary),26880,"Nevada Joint Union High School District, California",34596,25464,82288,61621,70582,469,849,6903,23992
2019,06,school district (secondary),29130,"Oroville Union High School District, California",18892,12510,52376,42445,35417,1066,4413,6999,10780
2019,06,school district (secondary),29270,"Oxnard Union High School District, California",92482,52643,330905,78649,90924,8067,23633,198669,42644
2019,06,school district (secondary),30210,"Perris Union High School District, California",11153,5977,48310,53010,4246,3331,1092,39204,3495
2019,06,school district (secondary),06001,"Yosemite Unified School District (9-12), California",5231,3799,13125,56627,10402,6,290,1950,3664
2019,06,school district (secondary),06003,"Twin Rivers Unified School District (9-12), California",920,747,2825,81613,2163,0,199,410,548
2019,06,school district (secondary),06004,"Twin Rivers Unified School District (7-12), California",5697,3196,20045,58676,5000,2482,3420,7356,1901
2019,06,school district (secondary),06005,"Scott Valley Unified School District (9-12), California",71,67,139,23125,108,0,0,7,48
2019,06,school district (secondary),06006,"Trinity Alps Unified School District (9-12), California",2068,1631,4384,43768,3594,80,90,209,1312
2019,06,school district (secondary),06013,"Turlock Unified School District (9-12), California",3115,1669,10849,51885,4019,42,141,6404,1169
2019,06,school district (secondary),06015,"Santa Cruz City High School District (9-12), California",19969,11621,50471,80143,33885,335,1528,12699,9529
2019,06,school district (secondary),06016,"Dinuba Unified School District (9-12), California",1135,410,4508,38160,685,37,32,3634,352
2019,06,school district (secondary),06021,"Bishop Unified School District (9-12), California",499,363,1298,87679,872,30,1,266,282
2019,06,school district (secondary),06022,"Santa Paula Unified School District (9-12), California",1201,746,4470,77228,1404,20,101,2815,707
2019,06,school district (secondary),06025,"Hamilton Unified School District (9-12), California",240,185,588,63333,412,4,6,149,166
2019,06,school district (secondary),06026,"Woodlake Unified School District (9-12), California",1301,985,3327,61492,2131,48,132,946,739
2019,06,school district (secondary),21270,"Le Grand Union High School District, California",2267,1385,7554,43096,871,34,49,6530,940
2019,06,school district (secondary),19540,"Kern High School District, California",196143,112077,640205,54398,212475,32450,29878,348795,66518
2019,06,school district (secondary),43410,"Yreka Union High School District, California",7770,5215,17648,47294,13657,169,226,1831,4190
2019,06,school district (secondary),99999,"Remainder of California, California",9572963,5103260,28466616,74457,10385863,1764867,4136092,11025553,3970212
2019,06,school district (secondary),06028,"Exeter Unified School District (9-12), California",852,643,2634,70941,1404,10,19,1144,500
2019,06,school district (secondary),06031,"Tracy Unified School District (9-12), California",5785,4059,22296,100760,7975,1640,3828,7071,2020
2019,06,school district (secondary),06034,"Perris Union High School District (9-12), California",41487,31203,139244,71985,58739,9129,7258,58150,21367
2019,06,school district (secondary),06037,"Alhambra Unified School District (9-12), California",14562,5933,53171,52463,1407,183,34250,16736,8518
2019,06,school district (secondary),06038,"Healdsburg Unified School District (7-12), California",767,480,2079,95375,1339,0,15,637,582
2019,06,school district (secondary),06053,"Gonzales Unified School District (9-12), California",666,268,2898,52979,333,0,3,2547,245
2019,06,school district (secondary),06107,"Porterville Unified School District (9-12), California",14708,9378,47849,44400,15355,202,2369,28448,6916
2019,06,school district (secondary),19650,"South Monterey County Joint Union High School District, California",9364,4814,39955,57181,6340,483,518,31931,3145
2019,06,school district (secondary),99001,"Gridley Unified School District (9-12), California",381,259,1267,83162,696,2,20,511,153
2019,06,school district (secondary),99002,"Caruthers Unified School District (9-12), California",1000,447,3665,45125,801,46,353,2419,419
2019,06,school district (secondary),99003,"Riverdale Joint Unified School District (9-12), California",409,67,1792,40858,174,34,19,1509,169
2019,06,school district (secondary),99004,"Sierra Unified School District (9-12), California",458,364,1102,87500,934,28,7,83,301
2019,06,school district (secondary),99005,"Orland Joint Unified School District (9-12), California",307,192,840,57841,575,0,39,189,127
2019,06,school district (secondary),99006,"Eureka City Unified School District (7-12), California",5926,4417,15579,66066,12120,63,589,1611,2974
