unit9,year,ltd_iss_k,ltd_out_k
145016010,2024,,87447.0
145016015,2024,,11462.0
145016022,2024,,29122.0
145016024,2024,,1744.0
145016029,2024,1492.0,46889.0
145016032,2024,8625.0,19351.0
145016034,2024,,7472.0
145016038,2024,,40230.0
145016042,2024,10840.0,105414.0
145016048,2024,12565.0,12765.0
145016050,2024,,1640.0
145016052,2024,5490.0,16145.0
145016064,2024,,14494.0
145016071,2024,481.0,632.0
145016072,2024,,23198.0
145016077,2024,,8280.0
145016079,2024,,79255.0
145016080,2024,,16715.0
145016093,2024,,1100.0
145016100,2024,,13535.0
145016101,2024,,7320.0
145016108,2024,80155.0,149939.0
145016113,2024,10350.0,33792.0
145016115,2024,323.0,15157.0
145016118,2024,,10347.0
145016121,2024,,4635.0
145016125,2024,215.0,5808.0
145016136,2024,353.0,38560.0
145016141,2024,97.0,1012.0
145016146,2024,,17172.0
145016148,2024,,11891.0
145016151,2024,,10162.0
145016154,2024,,24160.0
145016501,2024,,30075.0
145016502,2024,,14250.0
145016701,2024,1458.0,248487.0
145016157,2024,10435.0,10960.0
145016036,2024,1990.0,11007.0
145016081,2024,,5173.0
145016126,2024,,30989.0
145016067,2024,,66260.0
145016120,2024,,59190.0
145016138,2024,,54235.0
145016020,2024,1895.0,11515.0
145016031,2024,,9750.0
145016040,2024,3500.0,77413.0
145016046,2024,,11847.0
145016065,2024,1790.0,18035.0
145016070,2024,7055.0,11905.0
145016114,2024,9662.0,13579.0
145016122,2024,1046.0,106633.0
145016123,2024,,2714.0
145016133,2024,776.0,46297.0
145016143,2024,,13782.0
145016147,2024,,1832.0
145016001,2024,,16048.0
145016005,2024,3420.0,3805.0
145016014,2024,,32280.0
145016055,2024,,109732.0
145016068,2024,,1075.0
145016074,2024,,15208.0
145016086,2024,,8800.0
145016089,2024,,39487.0
145016124,2024,4500.0,5941.0
145016134,2024,,20939.0
145016142,2024,,17355.0
145016149,2024,1000.0,18786.0
145016153,2024,,280.0
145016057,2024,81.0,92.0
145016107,2024,,11939.0
145016140,2024,,17616.0
145016056,2024,,4426.0
145016069,2024,,9000.0
145016087,2024,,37952.0
145016104,2024,,40170.0
145017011,2024,478.0,478.0
145017002,2024,,14971.0
145018001,2024,3957.0,7268.0
145018002,2024,,3530.0
145019008,2024,4015.0,5487.0
145019005,2024,9222.0,16217.0
145019015,2024,,1490.0
145019001,2024,33305.0,110355.0
145019007,2024,,3170.0
145019013,2024,5223.0,6997.0
145019016,2024,2885.0,7522.0
145019018,2024,,75441.0
145020001,2024,1700.0,10260.0
145020601,2024,6067.0,14063.0
145021001,2024,1020.0,3394.0
145021004,2024,,18365.0
145021005,2024,800.0,4584.0
145022002,2024,,2465.0
145022004,2024,4565.0,38531.0
145022008,2024,,14590.0
145022013,2024,6053.0,112199.0
145022016,2024,,61351.0
145022022,2024,,58065.0
145022044,2024,69.0,9906.0
145022056,2024,,4281.0
145022018,2024,,21102.0
145022026,2024,7760.0,29725.0
145022031,2024,,8455.0
145022032,2024,,14754.0
145022036,2024,,4179.0
145022043,2024,,14920.0
145022051,2024,,23070.0
145022057,2024,,1726.0
145022003,2024,30760.0,38310.0
145022006,2024,,1715.0
145022010,2024,,11390.0
145022012,2024,,8251.0
145022014,2024,,132978.0
145022017,2024,36610.0,66286.0
145022023,2024,,135072.0
145022028,2024,,4788.0
145022034,2024,,31048.0
145022038,2024,,4100.0
145022047,2024,7815.0,25244.0
145022046,2024,,50840.0
145022009,2024,8310.0,16565.0
145022052,2024,,11385.0
145022058,2024,,44795.0
145022701,2024,,94710.0
145022035,2024,1181.0,32295.0
145022039,2024,,8579.0
145022053,2024,,41334.0
145022011,2024,175.0,197371.0
145022020,2024,,14350.0
145022050,2024,,26930.0
145023001,2024,,266.0
145023005,2024,,6249.0
145023004,2024,,6224.0
145025002,2024,,437.0
145025005,2024,,6140.0
145025003,2024,,8461.0
145025004,2024,1277.0,19895.0
145026004,2024,525.0,597.0
145026006,2024,,9145.0
145026001,2024,1062.0,4241.0
145027002,2024,,10832.0
145027006,2024,,27535.0
145028032,2024,,2839.0
145028302,2024,,4272.0
145029004,2024,,8445.0
145029021,2024,,270.0
145029011,2024,,1770.0
145029001,2024,,1651.0
145029008,2024,,2450.0
145029023,2024,1471.0,3578.0
145030401,2024,248.0,238.0
145031002,2024,,4875.0
145031004,2024,1148.0,3379.0
145032018,2024,4500.0,14640.0
145032006,2024,,80.0
145032014,2024,,3488.0
145032002,2024,18025.0,35769.0
145032001,2024,,270.0
145032015,2024,,43839.0
145032016,2024,,29420.0
145032023,2024,135.0,135.0
145032022,2024,,15395.0
145032007,2024,,555.0
145032017,2024,2025.0,4775.0
145033011,2024,,2295.0
145034010,2024,,339.0
145034023,2024,,6000.0
145034040,2024,,788.0
145034505,2024,,1404.0
145034032,2024,1665.0,2540.0
145035001,2024,,1335.0
145037002,2024,,950.0
145037011,2024,,4280.0
145037010,2024,,7446.0
145037008,2024,,29177.0
145037005,2024,1900.0,3233.0
145037006,2024,826.0,1366.0
145037001,2024,1975.0,1975.0
145038003,2024,,5509.0
145038007,2024,875.0,875.0
145038004,2024,,85.0
145038018,2024,,1596.0
145038101,2024,,14825.0
145039001,2024,3040.0,3315.0
145039002,2024,,4150.0
145039006,2024,,685.0
145039023,2024,,3904.0
145039503,2024,9835.0,19548.0
145039008,2024,,280.0
145039004,2024,,605.0
145039011,2024,1855.0,3299.0
145040006,2024,,6244.0
145041002,2024,,170.0
145041010,2024,23.0,2666.0
145041018,2024,,414.0
145041001,2024,,250.0
145041019,2024,,5876.0
145041025,2024,148.0,318.0
145041020,2024,,12555.0
145041028,2024,,316.0
145042001,2024,,28884.0
145044018,2024,315.0,315.0
145044025,2024,,2218.0
145045001,2024,,12815.0
145045003,2024,,222362.0
145045005,2024,185225.0,204735.0
145045009,2024,,85790.0
145045801,2024,1032.0,140307.0
145045004,2024,1189.0,124639.0
145045008,2024,1561.0,81463.0
145045007,2024,,21693.0
145045006,2024,803.0,54314.0
145046002,2024,4858.0,9628.0
145046012,2024,319.0,18121.0
145046018,2024,,8496.0
145046003,2024,,12785.0
145046004,2024,,1325.0
145046013,2024,288.0,7575.0
145046017,2024,,2973.0
145046014,2024,,460.0
145047501,2024,15960.0,251518.0
145047007,2024,,1105.0
145047011,2024,,36955.0
145047016,2024,,44670.0
145048003,2024,,9100.0
145048101,2024,,7259.0
145049002,2024,,3.0
145049008,2024,695.0,1033.0
145049033,2024,2430.0,2546.0
145049062,2024,,24581.0
145049802,2024,1434.0,12140.0
145049003,2024,47988.0,63310.0
145049013,2024,,11501.0
145049017,2024,152.0,3944.0
145049021,2024,,6.0
145049023,2024,,8035.0
145049030,2024,,109697.0
145049035,2024,101645.0,128351.0
145049038,2024,6300.0,69650.0
145049042,2024,1983.0,1415.0
145049043,2024,,9747.0
145049059,2024,,73590.0
145049066,2024,46.0,90470.0
145049501,2024,13287.0,20493.0
145049702,2024,,2323.0
145049069,2024,375.0,7484.0
145049007,2024,37.0,17780.0
145049015,2024,,5795.0
145049016,2024,,9732.0
145049018,2024,1332.0,6223.0
145049020,2024,,94.0
145049034,2024,,12234.0
145049037,2024,,16542.0
145049040,2024,,50513.0
145049053,2024,1096.0,32681.0
145049065,2024,,5436.0
145049901,2024,,115755.0
145049026,2024,2232.0,76939.0
145049001,2024,1393.0,14361.0
145049012,2024,,16440.0
145049029,2024,,95565.0
145049068,2024,101.0,3102.0
145049024,2024,7475.0,32325.0
145049701,2024,,39157.0
145049022,2024,,24345.0
145050018,2024,,5780.0
145050201,2024,,1170.0
145050019,2024,488.0,48497.0
145050020,2024,,1980.0
145050033,2024,,6380.0
145050026,2024,,170.0
145050039,2024,,254.0
145050011,2024,,5590.0
145050025,2024,,4660.0
145050036,2024,,9800.0
145050042,2024,,13060.0
145050052,2024,,6475.0
145051012,2024,,10355.0
145052001,2024,487.0,15856.0
145052003,2024,232.0,33438.0
145052005,2024,,1475.0
145052002,2024,723.0,8415.0
145053012,2024,,2177.0
145053016,2024,,378.0
145053021,2024,,2973.0
145053023,2024,,90.0
145053014,2024,,5960.0
145053019,2024,,3799.0
145053602,2024,,3210.0
145054020,2024,,10124.0
145054012,2024,615.0,615.0
145054403,2024,,873.0
145054007,2024,,1524.0
145054015,2024,,7940.0
145054026,2024,300.0,690.0
145055004,2024,,7011.0
145055003,2024,116.0,3889.0
145056022,2024,208.0,177.0
145056016,2024,2439.0,2689.0
145056019,2024,,2120.0
145056001,2024,,270.0
145056003,2024,,3031.0
145056006,2024,,17855.0
145056011,2024,,15145.0
145056014,2024,32800.0,43221.0
145056021,2024,13418.0,22909.0
145056031,2024,17780.0,65690.0
145056304,2024,254.0,216.0
145056013,2024,12499.0,104481.0
145056017,2024,,37070.0
145056008,2024,78.0,108.0
145057012,2024,8589.0,12709.0
145057403,2024,2584.0,3951.0
145057008,2024,,16948.0
145057010,2024,,10635.0
145057011,2024,,12229.0
145057014,2024,3178.0,57136.0
145057801,2024,,19062.0
145058003,2024,,118975.0
145058005,2024,,38837.0
145058007,2024,,26745.0
145058009,2024,,8145.0
145058901,2024,,41558.0
145058001,2024,,12830.0
145059004,2024,2071.0,12100.0
145059009,2024,,3371.0
145059002,2024,20.0,3742.0
145059003,2024,,2850.0
145059006,2024,,289.0
145059007,2024,,193.0
145059101,2024,,24195.0
145060003,2024,,7844.0
145060011,2024,143.0,14270.0
145060005,2024,1450.0,3251.0
145060008,2024,6438.0,51667.0
145060012,2024,408.0,29966.0
145060006,2024,19170.0,187132.0
145060007,2024,19698.0,21595.0
145060002,2024,778.0,30713.0
145060004,2024,33.0,3318.0
145060001,2024,,47555.0
145061005,2024,10.0,296.0
145061020,2024,,1666.0
145061006,2024,,3514.0
145061007,2024,2604.0,5071.0
145061017,2024,4253.0,6694.0
145061021,2024,50.0,3107.0
145061024,2024,,10144.0
145061028,2024,,145.0
145061014,2024,,13.0
145061025,2024,,6499.0
145061026,2024,,504.0
145062301,2024,,7085.0
145063502,2024,,4205.0
145063401,2024,4460.0,4686.0
145064002,2024,1956.0,3402.0
145065001,2024,,12623.0
145065003,2024,4130.0,12916.0
145066011,2024,,12220.0
145066001,2024,,17697.0
145067003,2024,,31400.0
145067002,2024,,4698.0
145067001,2024,9995.0,12090.0
145068001,2024,12740.0,21822.0
145068003,2024,276.0,3741.0
145068004,2024,,1470.0
145068002,2024,,24931.0
145069003,2024,59.0,48709.0
145069004,2024,,1372.0
145069002,2024,1903.0,5179.0
145070300,2024,,2906.0
145070003,2024,21905.0,32663.0
145071028,2024,,16739.0
145071034,2024,,13565.0
145071006,2024,106.0,414.0
145071035,2024,570.0,5309.0
145071038,2024,152.0,7850.0
145071801,2024,498.0,57050.0
145071003,2024,4500.0,11161.0
145072018,2024,,652.0
145072008,2024,2000.0,35490.0
145072012,2024,,9850.0
145072027,2024,25.0,430.0
145072038,2024,,4792.0
145072043,2024,,11631.0
145072037,2024,7300.0,7582.0
145072020,2024,,7480.0
145072003,2024,3715.0,12134.0
145073008,2024,,129.0
145073003,2024,,4836.0
145073014,2024,,4085.0
145074003,2024,,10856.0
145074002,2024,485.0,3373.0
145074701,2024,95.0,5015.0
145074006,2024,,30568.0
145075006,2024,1985.0,6944.0
145077018,2024,,2200.0
145079003,2024,,750.0
145079010,2024,,10133.0
145079013,2024,,1948.0
145080001,2024,,37110.0
145081016,2024,14.0,43948.0
145081013,2024,63.0,1870.0
145081015,2024,2893.0,2935.0
145081003,2024,,567.0
145081007,2024,,31650.0
145081017,2024,,3665.0
145082002,2024,194.0,24665.0
145082006,2024,,1558.0
145082009,2024,9500.0,15420.0
145082036,2024,2170.0,2193.0
145082010,2024,,7210.0
145082017,2024,,13605.0
145082023,2024,,8817.0
145082034,2024,7986.0,30743.0
145082043,2024,,4500.0
145082001,2024,67.0,30288.0
145082007,2024,122485.0,151005.0
145082031,2024,,2370.0
145082033,2024,2355.0,2639.0
145082039,2024,,1608.0
145082044,2024,,7858.0
145082041,2024,1000.0,5560.0
145082019,2024,3235.0,4278.0
145082029,2024,,57351.0
145082003,2024,14786.0,50293.0
145082012,2024,,8400.0
145082035,2024,122.0,16883.0
145082021,2024,33.0,2334.0
145083017,2024,6335.0,29921.0
145083001,2024,1025.0,3186.0
145084001,2024,,6074.0
145084006,2024,,32931.0
145084015,2024,84082.0,228449.0
145084012,2024,,49550.0
145084013,2024,,6515.0
145084002,2024,,24105.0
145084009,2024,,19475.0
145084010,2024,304.0,13560.0
145084014,2024,,51243.0
145086501,2024,327.0,3604.0
145086001,2024,640.0,4052.0
145087011,2024,,115.0
145087007,2024,,1703.0
145087008,2024,,965.0
145088012,2024,6000.0,18890.0
145089002,2024,,10474.0
145089006,2024,,5123.0
145089005,2024,130.0,2159.0
145089007,2024,287.0,1427.0
145089801,2024,677.0,14197.0
145090006,2024,90.0,7408.0
145090029,2024,,5005.0
145090028,2024,,14465.0
145090039,2024,,15790.0
145090003,2024,,19775.0
145090025,2024,6267.0,6566.0
145090027,2024,194.0,1508.0
145090034,2024,,450.0
145090035,2024,,41.0
145090040,2024,,1781.0
145090007,2024,368.0,5715.0
145090032,2024,,2608.0
145090038,2024,,2860.0
145091003,2024,1128.0,1128.0
145091013,2024,,140.0
145091012,2024,1025.0,1369.0
145091010,2024,,508.0
145091009,2024,,6977.0
145092002,2024,674.0,674.0
145092006,2024,690.0,5752.0
145092026,2024,,1549.0
145092056,2024,,4980.0
145092003,2024,930.0,2102.0
145092011,2024,5783.0,27104.0
145092048,2024,,3095.0
145092042,2024,1064.0,1677.0
145093002,2024,,5332.0
145094014,2024,,8924.0
145094010,2024,,18564.0
145095012,2024,,10.0
145095015,2024,,608.0
145095901,2024,,7191.0
145096005,2024,4125.0,4237.0
145096021,2024,5765.0,5806.0
145097018,2024,240.0,405.0
145098042,2024,,9169.0
145098051,2024,,2121.0
145098058,2024,4765.0,33980.0
145099012,2024,,7495.0
145099002,2024,2050.0,2050.0
145099007,2024,,129334.0
145099010,2024,1160.0,1835.0
145099017,2024,,70353.0
145099021,2024,,4550.0
145099032,2024,,1500.0
145099035,2024,,2820.0
145099004,2024,,3179.0
145099018,2024,,19828.0
145099020,2024,2300.0,3659.0
145099023,2024,,95649.0
145099027,2024,10900.0,13560.0
145099036,2024,,31685.0
145099037,2024,,164.0
145099041,2024,,24930.0
145099034,2024,,18220.0
145099028,2024,121.0,110029.0
145099022,2024,,13605.0
145099501,2024,,5466.0
145099019,2024,5625.0,199575.0
145099025,2024,,5230.0
145099038,2024,30176.0,265500.0
145099026,2024,,116994.0
145099042,2024,,11010.0
145099016,2024,93405.0,108885.0
145100007,2024,,1890.0
145100003,2024,,32330.0
145100017,2024,,15375.0
145100012,2024,,24050.0
145101014,2024,,10250.0
145101008,2024,415.0,211.0
145101032,2024,,9492.0
145101038,2024,,12017.0
145101016,2024,6750.0,15546.0
145101039,2024,,154642.0
145101029,2024,,2323.0
145101025,2024,,1559.0
145101017,2024,,5662.0
145101027,2024,114.0,3680.0
145102007,2024,653.0,32271.0
145102005,2024,,9246.0
145102001,2024,,20894.0
145102003,2024,,7700.0
145102006,2024,,2990.0
145102010,2024,475.0,624.0
145102002,2024,,10164.0
145102009,2024,112.0,4997.0
151030030,2024,13700.0,68660.0
151041041,2024,791.0,36927.0
152041004,2024,2848.0,154052.0
154041001,2024,,5115.0
155001701,2024,7080.0,37455.0
155002702,2024,112415.0,179405.0
155002801,2024,18925.0,171855.0
155002701,2024,8641.0,100833.0
155002004,2024,26584.0,219896.0
155003701,2024,15300.0,82020.0
155004701,2024,,10545.0
155006007,2024,17200.0,78948.0
155006003,2024,6035.0,138570.0
155006701,2024,93.0,34591.0
155007001,2024,5970.0,11736.0
155008005,2024,2400.0,14627.0
155010006,2024,83220.0,254541.0
155012501,2024,,1694.0
155012003,2024,,54775.0
155012503,2024,,17230.0
155014010,2024,,6565.0
155014001,2024,5465.0,22502.0
155016701,2024,7000.0,47325.0
155017701,2024,,7510.0
155018009,2024,6163.0,21620.0
155019004,2024,575.0,6254.0
155019007,2024,3300.0,14761.0
155019801,2024,2000.0,10530.0
155020006,2024,20117.0,85227.0
155020008,2024,,81135.0
155020014,2024,7200.0,64565.0
155020005,2024,3500.0,42140.0
155022002,2024,6035.0,99010.0
155028401,2024,4500.0,11251.0
155029703,2024,99400.0,230645.0
155029006,2024,39000.0,184955.0
155029001,2024,3340.0,32595.0
155029007,2024,28970.0,162735.0
155029701,2024,64835.0,258869.0
155030703,2024,1595.0,60365.0
155030702,2024,,193492.0
155031003,2024,,3194.0
155032003,2024,23220.0,30256.0
155032701,2024,156060.0,367770.0
155032001,2024,103590.0,341795.0
155033001,2024,9414.0,11883.0
155034004,2024,,79970.0
155035003,2024,6065.0,67755.0
155036401,2024,300.0,775.0
155036010,2024,,6270.0
155037011,2024,,13809.0
155039004,2024,1095.0,20725.0
155041010,2024,7750.0,116880.0
155041004,2024,,47400.0
155041003,2024,675.0,2935.0
155041701,2024,102990.0,227665.0
155043015,2024,8000.0,108628.0
155043702,2024,6010.0,23825.0
155043701,2024,18345.0,75480.0
155044703,2024,5100.0,7884.0
155045004,2024,1660.0,289082.0
155045007,2024,,11555.0
155045010,2024,,153237.0
155045018,2024,11714.0,155037.0
155045011,2024,4421.0,115618.0
155045014,2024,,6193.0
155045020,2024,,3077.0
155045006,2024,,15020.0
155045008,2024,,57205.0
155045009,2024,7850.0,31364.0
155045013,2024,,87250.0
155045016,2024,34155.0,89945.0
155045701,2024,,40527.0
155045019,2024,95819.0,170039.0
155046701,2024,,6923.0
155046016,2024,519.0,38448.0
155048006,2024,,14395.0
155048003,2024,,92875.0
155048002,2024,,17618.0
155049005,2024,225000.0,518440.0
155049011,2024,34075.0,128270.0
155049003,2024,,55070.0
155049006,2024,170744.0,538729.0
155049009,2024,6085.0,29870.0
155049012,2024,34980.0,320637.0
155049001,2024,1225.0,57845.0
155049004,2024,,203865.0
155049007,2024,127137.0,366702.0
155049010,2024,,410.0
155049008,2024,22610.0,72875.0
155050006,2024,,67828.0
155050001,2024,,9568.0
155050701,2024,,19565.0
155050002,2024,1305.0,6700.0
155052503,2024,,16809.0
155053003,2024,31395.0,123055.0
155054004,2024,965.0,47689.0
155055001,2024,,108.0
155057501,2024,,27745.0
155057701,2024,32.0,11410.0
155058004,2024,2517.0,7230.0
155061004,2024,,478.0
155062006,2024,5815.0,9400.0
155062002,2024,,1264.0
155063009,2024,,7279.0
155064012,2024,,127832.0
155064014,2024,5785.0,165853.0
155064002,2024,1365.0,13028.0
155068701,2024,10524.0,22763.0
155069002,2024,3785.0,30135.0
155071008,2024,7330.0,32556.0
155071012,2024,43489.0,72291.0
155072701,2024,13.0,20656.0
155073008,2024,,17299.0
155075002,2024,,5338.0
155075003,2024,,15986.0
155075005,2024,,4188.0
155076003,2024,3430.0,5960.0
155076007,2024,,1185.0
155079011,2024,,73725.0
155084501,2024,12015.0,29165.0
155085008,2024,,18694.0
155085004,2024,296.0,15605.0
155089703,2024,894.0,2419.0
155090001,2024,9650.0,26737.0
155090702,2024,,6805.0
155090701,2024,5890.0,65915.0
155091703,2024,,270.0
155091704,2024,12000.0,19145.0
155091701,2024,,4750.0
155092201,2024,,81830.0
155092007,2024,179.0,6907.0
191001001,2024,,5060.0
191002002,2024,,7514.0
191003003,2024,,91445.0
191004004,2024,,15000.0
191005005,2024,,3241.0
191006006,2024,232.0,20207.0
191007007,2024,,5155.0
191008008,2024,2835.0,105043.0
191009009,2024,6463.0,61163.0
191010010,2024,,4978.0
191011011,2024,,6992.0
191012012,2024,,10678.0
191013013,2024,,511.0
191015015,2024,108.0,70710.0
191020019,2024,9.0,13752.0
191021020,2024,,7805.0
