state,source_dataset,referendum_row_id,jurisdiction_raw,jurisdiction_norm,referendum_type,election_date,unit_id,census_name,census_type,county,match_status,match_lane,evidence_strength,score,matched_vintage,basis,notes
MA,ma_dls,MA:5736,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5737,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5738,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5739,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5740,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5741,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5742,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5743,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5744,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5745,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5746,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5747,Sudbury,SUDBURY,capital_exclusion,2016-05-17,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sudbury' == CoG township (exact normalized),
MA,ma_dls,MA:5748,Lunenburg,LUNENBURG,debt_exclusion,2016-05-21,22301402300000,TOWN OF LUNENBURG,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Lunenburg' == CoG township (exact normalized),
MA,ma_dls,MA:5749,Holliston,HOLLISTON,debt_exclusion,2016-05-24,22300901800000,TOWN OF HOLLISTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Holliston' == CoG township (exact normalized),
MA,ma_dls,MA:5750,Easton,EASTON,debt_exclusion,2016-06-07,22300300500000,TOWN OF EASTON,township,BRISTOL,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Easton' == CoG township (exact normalized),
MA,ma_dls,MA:5751,Stoughton,STOUGHTON,debt_exclusion,2016-06-07,22301102200000,TOWN OF STOUGHTON,township,NORFOLK,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Stoughton' == CoG township (exact normalized),
MA,ma_dls,MA:5752,Rockland,ROCKLAND,debt_exclusion,2016-06-11,22301202200000,TOWN OF ROCKLAND,township,PLYMOUTH,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Rockland' == CoG township (exact normalized),
MA,ma_dls,MA:5753,Rockland,ROCKLAND,debt_exclusion,2016-06-11,22301202200000,TOWN OF ROCKLAND,township,PLYMOUTH,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Rockland' == CoG township (exact normalized),
MA,ma_dls,MA:5754,Clinton,CLINTON,debt_exclusion,2016-06-13,22301401100000,TOWN OF CLINTON,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Clinton' == CoG township (exact normalized),
MA,ma_dls,MA:5755,Dudley,DUDLEY,debt_exclusion,2016-06-13,22301401300000,TOWN OF DUDLEY,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Dudley' == CoG township (exact normalized),
MA,ma_dls,MA:5756,Arlington,ARLINGTON,debt_exclusion,2016-06-14,22300900200000,TOWN OF ARLINGTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Arlington' == CoG township (exact normalized),
MA,ma_dls,MA:5757,Arlington,ARLINGTON,debt_exclusion,2016-06-14,22300900200000,TOWN OF ARLINGTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Arlington' == CoG township (exact normalized),
MA,ma_dls,MA:5758,Arlington,ARLINGTON,debt_exclusion,2016-06-14,22300900200000,TOWN OF ARLINGTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Arlington' == CoG township (exact normalized),
MA,ma_dls,MA:5759,Hubbardston,HUBBARDSTON,capital_exclusion,2016-06-14,22301402000000,TOWN OF HUBBARDSTON,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hubbardston' == CoG township (exact normalized),
MA,ma_dls,MA:5760,Marblehead,MARBLEHEAD,debt_exclusion,2016-06-14,22300501200000,TOWN OF MARBLEHEAD,township,ESSEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Marblehead' == CoG township (exact normalized),
MA,ma_dls,MA:5761,Marblehead,MARBLEHEAD,debt_exclusion,2016-06-14,22300501200000,TOWN OF MARBLEHEAD,township,ESSEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Marblehead' == CoG township (exact normalized),
MA,ma_dls,MA:5762,Hadley,HADLEY,debt_exclusion,2016-06-16,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5763,Hadley,HADLEY,debt_exclusion,2016-06-16,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5764,Winthrop,WINTHROP,debt_exclusion,2016-06-21,22201310100000,CITY OF WINTHROP TOWN,municipal,SUFFOLK,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,2012-2022,DLS municipality 'Winthrop' == CoG municipal (exact normalized) (best of 2 vintage records),
MA,ma_dls,MA:5765,Montague,MONTAGUE,debt_exclusion,2016-06-27,22300601600000,TOWN OF MONTAGUE,township,FRANKLIN,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Montague' == CoG township (exact normalized),
MA,ma_dls,MA:5766,Montague,MONTAGUE,debt_exclusion,2016-06-27,22300601600000,TOWN OF MONTAGUE,township,FRANKLIN,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Montague' == CoG township (exact normalized),
MA,ma_dls,MA:5767,Dunstable,DUNSTABLE,debt_exclusion,2016-06-30,22300901500000,TOWN OF DUNSTABLE,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Dunstable' == CoG township (exact normalized),
MA,ma_dls,MA:5768,Cheshire,CHESHIRE,debt_exclusion,2016-07-11,22300200400000,TOWN OF CHESHIRE,township,BERKSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Cheshire' == CoG township (exact normalized),
MA,ma_dls,MA:5769,Cheshire,CHESHIRE,debt_exclusion,2016-07-11,22300200400000,TOWN OF CHESHIRE,township,BERKSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Cheshire' == CoG township (exact normalized),
MA,ma_dls,MA:5770,Westport,WESTPORT,debt_exclusion,2016-08-02,22300301600000,TOWN OF WESTPORT,township,BRISTOL,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Westport' == CoG township (exact normalized),
MA,ma_dls,MA:5771,Rutland,RUTLAND,debt_exclusion,2016-09-08,22301403900000,TOWN OF RUTLAND,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Rutland' == CoG township (exact normalized),
MA,ma_dls,MA:5772,Bolton,BOLTON,debt_exclusion,2016-09-20,22301400700000,TOWN OF BOLTON,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Bolton' == CoG township (exact normalized),
MA,ma_dls,MA:5773,Hanover,HANOVER,debt_exclusion,2016-10-01,22301200700000,TOWN OF HANOVER,township,PLYMOUTH,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hanover' == CoG township (exact normalized),
MA,ma_dls,MA:5774,Truro,TRURO,capital_exclusion,2016-10-10,22300101300000,TOWN OF TRURO,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Truro' == CoG township (exact normalized),
MA,ma_dls,MA:5775,Hardwick,HARDWICK,debt_exclusion,2016-10-17,22301401600000,TOWN OF HARDWICK,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hardwick' == CoG township (exact normalized),
MA,ma_dls,MA:5776,Provincetown,PROVINCETOWN,capital_exclusion,2016-10-17,22300101100000,TOWN OF PROVINCETOWN,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Provincetown' == CoG township (exact normalized),
MA,ma_dls,MA:5777,West Boylston,WEST BOYLSTON,debt_exclusion,2016-10-18,22301405300000,TOWN OF WEST BOYLSTON,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'West Boylston' == CoG township (exact normalized),
MA,ma_dls,MA:5778,Goshen,GOSHEN,debt_exclusion,2016-10-24,22300800600000,TOWN OF GOSHEN,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Goshen' == CoG township (exact normalized),
MA,ma_dls,MA:5779,Dudley,DUDLEY,debt_exclusion,2016-11-08,22301401300000,TOWN OF DUDLEY,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Dudley' == CoG township (exact normalized),
MA,ma_dls,MA:5780,Hatfield,HATFIELD,debt_exclusion,2016-11-08,22300800900000,TOWN OF HATFIELD,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hatfield' == CoG township (exact normalized),
MA,ma_dls,MA:5781,Needham,NEEDHAM,debt_exclusion,2016-11-08,22301101600000,TOWN OF NEEDHAM,township,NORFOLK,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Needham' == CoG township (exact normalized),
MA,ma_dls,MA:5782,Newbury,NEWBURY,debt_exclusion,2016-11-08,22300501700000,TOWN OF NEWBURY,township,ESSEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Newbury' == CoG township (exact normalized),
MA,ma_dls,MA:5783,Northbridge,NORTHBRIDGE,capital_exclusion,2016-11-08,22301403000000,TOWN OF NORTHBRIDGE,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Northbridge' == CoG township (exact normalized),
MA,ma_dls,MA:5784,Oakham,OAKHAM,debt_exclusion,2016-11-08,22301403200000,TOWN OF OAKHAM,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Oakham' == CoG township (exact normalized),
MA,ma_dls,MA:5785,Orleans,ORLEANS,debt_exclusion,2016-11-08,22300101000000,TOWN OF ORLEANS,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Orleans' == CoG township (exact normalized),
MA,ma_dls,MA:5786,Somerville,SOMERVILLE,debt_exclusion,2016-11-08,22200900900000,CITY OF SOMERVILLE,municipal,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Somerville' == CoG municipal (exact normalized),
MA,ma_dls,MA:5787,Wellfleet,WELLFLEET,debt_exclusion,2016-11-16,22300101400000,TOWN OF WELLFLEET,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Wellfleet' == CoG township (exact normalized),
MA,ma_dls,MA:5788,Bourne,BOURNE,debt_exclusion,2016-12-06,22300100200000,TOWN OF BOURNE,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Bourne' == CoG township (exact normalized),
MA,ma_dls,MA:5789,Bourne,BOURNE,debt_exclusion,2016-12-06,22300100200000,TOWN OF BOURNE,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Bourne' == CoG township (exact normalized),
MA,ma_dls,MA:5790,Dennis,DENNIS,debt_exclusion,2016-12-06,22300100500000,TOWN OF DENNIS,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Dennis' == CoG township (exact normalized),
MA,ma_dls,MA:5791,Nantucket,NANTUCKET,debt_exclusion,2016-12-06,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Nantucket' == CoG township (exact normalized),
MA,ma_dls,MA:5792,Nantucket,NANTUCKET,debt_exclusion,2016-12-06,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Nantucket' == CoG township (exact normalized),
MA,ma_dls,MA:5793,Nantucket,NANTUCKET,debt_exclusion,2016-12-06,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Nantucket' == CoG township (exact normalized),
MA,ma_dls,MA:5794,Dighton,DIGHTON,debt_exclusion,2017-01-10,22300300400000,TOWN OF DIGHTON,township,BRISTOL,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Dighton' == CoG township (exact normalized),
MA,ma_dls,MA:5795,Hadley,HADLEY,debt_exclusion,2017-01-10,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5796,Hadley,HADLEY,debt_exclusion,2017-01-10,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5797,Hadley,HADLEY,debt_exclusion,2017-01-10,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5798,Hadley,HADLEY,debt_exclusion,2017-01-10,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5799,Hadley,HADLEY,debt_exclusion,2017-01-10,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5800,Hadley,HADLEY,debt_exclusion,2017-01-10,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5801,Hadley,HADLEY,debt_exclusion,2017-01-10,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5802,Hadley,HADLEY,debt_exclusion,2017-01-10,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5803,Hadley,HADLEY,debt_exclusion,2017-01-10,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:5804,Provincetown,PROVINCETOWN,debt_exclusion,2017-02-07,22300101100000,TOWN OF PROVINCETOWN,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Provincetown' == CoG township (exact normalized),
MA,ma_dls,MA:5805,Petersham,PETERSHAM,debt_exclusion,2017-03-06,22301403500000,TOWN OF PETERSHAM,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Petersham' == CoG township (exact normalized),
MA,ma_dls,MA:5806,Lincoln,LINCOLN,capital_exclusion,2017-03-27,22300902200000,TOWN OF LINCOLN,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Lincoln' == CoG township (exact normalized),
MA,ma_dls,MA:5807,Lincoln,LINCOLN,capital_exclusion,2017-03-27,22300902200000,TOWN OF LINCOLN,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Lincoln' == CoG township (exact normalized),
MA,ma_dls,MA:5808,Lincoln,LINCOLN,capital_exclusion,2017-03-27,22300902200000,TOWN OF LINCOLN,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Lincoln' == CoG township (exact normalized),
MA,ma_dls,MA:5809,Winchester,WINCHESTER,debt_exclusion,2017-03-28,22300904300000,TOWN OF WINCHESTER,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Winchester' == CoG township (exact normalized),
MA,ma_dls,MA:5810,Tewksbury,TEWKSBURY,debt_exclusion,2017-04-01,22300903400000,TOWN OF TEWKSBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Tewksbury' == CoG township (exact normalized),
MA,ma_dls,MA:5811,Tewksbury,TEWKSBURY,debt_exclusion,2017-04-01,22300903400000,TOWN OF TEWKSBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Tewksbury' == CoG township (exact normalized),
MA,ma_dls,MA:5812,Tewksbury,TEWKSBURY,debt_exclusion,2017-04-01,22300903400000,TOWN OF TEWKSBURY,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Tewksbury' == CoG township (exact normalized),
MA,ma_dls,MA:5813,Rehoboth,REHOBOTH,debt_exclusion,2017-04-03,22300301200000,TOWN OF REHOBOTH,township,BRISTOL,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Rehoboth' == CoG township (exact normalized),
MA,ma_dls,MA:5814,Seekonk,SEEKONK,debt_exclusion,2017-04-03,22300301300000,TOWN OF SEEKONK,township,BRISTOL,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Seekonk' == CoG township (exact normalized),
MA,ma_dls,MA:5815,Seekonk,SEEKONK,debt_exclusion,2017-04-03,22300301300000,TOWN OF SEEKONK,township,BRISTOL,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Seekonk' == CoG township (exact normalized),
MA,ma_dls,MA:5816,Dartmouth,DARTMOUTH,debt_exclusion,2017-04-04,22300300300000,TOWN OF DARTMOUTH,township,BRISTOL,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Dartmouth' == CoG township (exact normalized),
MA,ma_dls,MA:5817,Harvard,HARVARD,debt_exclusion,2017-04-04,22301401700000,TOWN OF HARVARD,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Harvard' == CoG township (exact normalized),
MA,ma_dls,MA:5818,Harvard,HARVARD,debt_exclusion,2017-04-04,22301401700000,TOWN OF HARVARD,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Harvard' == CoG township (exact normalized),
MA,ma_dls,MA:5819,Harvard,HARVARD,debt_exclusion,2017-04-04,22301401700000,TOWN OF HARVARD,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Harvard' == CoG township (exact normalized),
MA,ma_dls,MA:5820,Oak Bluffs,OAK BLUFFS,debt_exclusion,2017-04-12,22300400500000,TOWN OF OAK BLUFFS,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Oak Bluffs' == CoG township (exact normalized),
MA,ma_dls,MA:5821,Edgartown,EDGARTOWN,capital_exclusion,2017-04-13,22300400200000,TOWN OF EDGARTOWN,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Edgartown' == CoG township (exact normalized),
MA,ma_dls,MA:5822,Edgartown,EDGARTOWN,capital_exclusion,2017-04-13,22300400200000,TOWN OF EDGARTOWN,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Edgartown' == CoG township (exact normalized),
MA,ma_dls,MA:5823,Edgartown,EDGARTOWN,capital_exclusion,2017-04-13,22300400200000,TOWN OF EDGARTOWN,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Edgartown' == CoG township (exact normalized),
MA,ma_dls,MA:5824,Edgartown,EDGARTOWN,capital_exclusion,2017-04-13,22300400200000,TOWN OF EDGARTOWN,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Edgartown' == CoG township (exact normalized),
MA,ma_dls,MA:5825,Edgartown,EDGARTOWN,capital_exclusion,2017-04-13,22300400200000,TOWN OF EDGARTOWN,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Edgartown' == CoG township (exact normalized),
MA,ma_dls,MA:5826,Ayer,AYER,debt_exclusion,2017-04-24,22300900500000,TOWN OF AYER,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Ayer' == CoG township (exact normalized),
MA,ma_dls,MA:5827,Ayer,AYER,debt_exclusion,2017-04-24,22300900500000,TOWN OF AYER,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Ayer' == CoG township (exact normalized),
MA,ma_dls,MA:5828,Ayer,AYER,debt_exclusion,2017-04-24,22300900500000,TOWN OF AYER,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Ayer' == CoG township (exact normalized),
