election_name,election_year,election_month,jurisdiction_county,gov_unit_name,gov_type,referendum_type,result,amount,amount_verbatim,description
2024 General Election,2024,11,COOK,Village of Franklin Park,park,Advisory,Pass,,,Shall the Illinois General Assembly automatically increase the amount of the homeowner and senior citizen property tax exemptions every year based on the rate of inflation to help reduce property taxe...
2024 General Election,2024,11,COOK,Village of Franklin Park,park,Advisory,Pass,,,"Shall the Village of Franklin Park, Cook County, Illinois, continue to prohibit the consumption of alcohol in gas stations?”"
2024 General Election,2024,11,COOK,Village of Maywood,village,Advisory,Pass,,,"Shall the Village of Maywood manage all parks and recreation centers in the Village to improve recreational services, eliminate duplicate expenses and reduce administrative costs for the residents of ..."
2024 General Election,2024,11,COOK,Village of Maywood,village,Advisory,Pass,,,Shall annual tax levy funds of the Maywood Park District be allocated to create a Village of Maywood residential property tax rebate program if the Maywood Park District is dissolved into the Village ...
2024 General Election,2024,11,COOK,Village of Maywood,village,Advisory,Pass,,,Shall the Illinois General Assembly increase the amount of the homeowner property tax exemption to help reduce the property tax burden on the residents of the Village of Maywood?
2024 General Election,2024,11,COOK,Village of Northfield,village,Advisory,Fail,,,"Do you support the Village of Northfield’s proposal to develop a roundabout at the intersection of Happ Road, Orchard Lane and Walnut Street, which would result in the removal of approximately 20 publ..."
2024 General Election,2024,11,COOK,Village of Posen,village,Advisory,Pass,,,Shall the Village of Posen pass a Resolution urging the State of Illinois to pass legislation that requires the State of Illinois to increase State funding for Public Schools that results in lower pro...
2024 General Election,2024,11,COOK,Village of Riverdale,village,Advisory,Pass,,,"Shall the Village Board of Trustees of the Village of Riverdale, Cook County, Illinois adopt a resolution urging the State of Illinois to pass legislation that requires the State of Illinois to increa..."
2024 General Election,2024,11,COOK,Village of Robbins,village,Advisory,Pass,,,Should the Village of Robbins pass a resolution urging the State of Illinois to pass legislation that requires the State of Illinois to increase state funding for public schools that results in lower ...
2024 General Election,2024,11,COOK,Village of Schiller Park,park,Advisory,Pass,,,"Shall the Village of Schiller Park, Cook County, Illinois continue to prohibit the consumption of alcohol in gas stations and convenience stores?"
2024 General Election,2024,11,COOK,Village of Schiller Park,park,Advisory,Pass,,,"Shall the Village of Schiller Park, Cook County, Illinois continue to prohibit video gaming in gas stations and convenience stores?"
2024 General Election,2024,11,COOK,Village of South Chicago Heights,village,Advisory,Pass,,,"Shall the Village Board of Trustees of the Village of South Chicago Heights, Cook County, Illinois adopt a resolution urging the State of Illinois to pass legislation that requires the State of Illino..."
2024 General Election,2024,11,COOK,Village of South Holland,village,Advisory,Pass,,,Shall the Village of South Holland pass an Ordinance urging the State of Illinois to pass legislation that requires the State of Illinois to increase State funding for Public Schools that results in l...
2024 General Election,2024,11,COOK,Village of Thornton,village,Advisory,Pass,,,"Shall the Village of Thornton, Cook County, Illinois, Enact an Ordinance Allowing and Regulating the Keeping of Backyard Chickens in the Village of Thornton?"
2024 General Election,2024,11,"COOK, WILL",Village of Tinley Park,park,Advisory,Pass,,,Should the Village of Tinley Park pass a resolution urging the State of Illinois to pass legislation that requires the State of Illinois to increase state funding for public schools that results in lo...
2024 General Election,2024,11,DuPAGE,City ofWheaton,city,Advisory,Fail,,,"Should the Wheaton City Council allow the Wheaton Park District to build a new parking lot across the street from the Cosley Zoo (east side of Gary Avenue), which was originally proposed as part of th..."
2024 General Election,2024,11,DuPAGE,Village of Downers Grove,village,Advisory,Fail,,,Shall the Village of Downers Grove permit video gaming only for establishments holding (i) restaurant liquor licenses and located outside of the Downtown and (ii) club and recreational facility liquor...
2024 General Election,2024,11,DuPAGE,Village of Winfield,village,Advisory,Pass,,,Shall voter approval be required before the Village of Winfield spends millions of dollars on a new Village Hall?
2024 General Election,2024,11,"DuPAGE, *WILL",Village of Bolingbrook,village,Advisory,Pass,,,Should the Village of Bolingbrook allow a limited number of video gambling licenses within the corporate boundaries of the Village?
2024 General Election,2024,11,EFFINGHAM,Effingham County,county,Advisory,Fail,,,"With the POTENTIAL EXCEPTION of emergencies which might be declared by the appropriate authorities, should tax-based funding be allocated and spent in support of ILLEGAL MIGRANTS in Effingham County, ..."
2024 General Election,2024,11,GREENE,Greene County,county,Advisory,Pass,,,"Shall the board of Greene County correspond with the boards of the other counties of Illinois outside of Cook County about the possibility of separating from Cook County to form a new state, and to se..."
2024 General Election,2024,11,"GRUNDY, *LaSALLE",Village of Seneca,village,Advisory,Pass,,,"Shall the Village of Seneca amend its ordinance to allow for the keeping of backyard chickens within the Village, to be subject to restrictions set forth by ordinance?"
2024 General Election,2024,11,IROQUOIS,Iroquois County,county,Advisory,Pass,,,"Shall the board of Iroquois County correspond with the boards of other counties of Illinois, outside of Cook County, about the possibility of separating from Cook County to form a new state and to see..."
2024 General Election,2024,11,JERSEY,Jersey County,county,Advisory,Pass,,,"Shall the County Board of Jersey County correspond with the boards of other counties of Illinois outside of Cook County about the possibility of separating from Cook County to form a new state, and to..."
2024 General Election,2024,11,MADISON,Madison County,county,Advisory,Pass,,,"Shall the board of Madison County correspond with the boards of other counties of Illinois, outside of Cook County, about the possibility of separating from Cook County to form a new state and to seek..."
2024 General Election,2024,11,PEORIA,Peoria County,county,Advisory,Pass,,,Should the State in Illinois Adopt Ranking Choice Voting - a System Which Gives Voters the Opportunity to Rank Multiple Choices in a Process That Ensures the Winner has Gained Approval by the Majority...
2024 General Election,2024,11,PERRY,Perry County,county,Advisory,Pass,,,"Shall the Board of Perry County correspond with the boards of the other counties of Illinois outside of Cook County about the possibility of separating from Cook County to form a new state, and to see..."
2024 General Election,2024,11,WILL,DuPage Township,township,Advisory,Pass,,,Shall DuPage Township replace its Romeoville food pantry with a consolidated facility featuring a larger food pantry and resource center at the northeast corner of Canterbury Road and Lily Cache Lanes...
2024 General Election,2024,11,WILL,Summit Hill School District 161,school,Advisory,Fail,,,Do you approve of the process by which the Board of Education for Summit Hill School District 161 closed Arbury Hills and Frankfort Square schools without a corresponding reduction in the property tax...
2024 General Election,2024,11,"CHAMPAIGN, COLES, *DOUGLAS, MOULTRIE, PIATT",Arthur Community Unit School District 305,school,Bond,Fail,,,"Shall the Board of Education of Arthur Community Unit School District Number 305, Douglas, Moultrie, Coles, Piatt, and Champaign Counties, Illinois, improve the site of, build and equip an addition to..."
2024 General Election,2024,11,"CHAMPAIGN, PIATT",Mahomet-Seymour Community Unit School District 3,school,Bond,Fail,,,"Shall the Board of Education of Mahomet-Seymour Community Unit School District Number 3, Champaign and Piatt Counties, Illinois, build and equip an elementary school building, build and equip a junior..."
2024 General Election,2024,11,COOK,Glencoe Park District,park,Bond,Pass,,,"Shall the Glencoe Park District, Cook County, Illinois, improve Glencoe Beach, including the playground, Safran Beach House, boat house and racks, boardwalk, sun shelters, ramps, walls and stairs lead..."
2024 General Election,2024,11,COOK,Golf School District 67,school,Bond,Pass,,,"Shall the Board of Education of Golf School District Number 67, Cook County, Illinois, alter, repair and equip the Hynes Elementary and Golf Middle School Buildings and improve the sites thereof, incl..."
2024 General Election,2024,11,COOK,Mount Prospect School District 57,school,Bond,Pass,,,"Shall the Board of Education of Mount Prospect School District Number 57, Cook County, Illinois, build and equip a new middle school building, build and equip additions to and alter, repair and equip ..."
2024 General Election,2024,11,COOK,Mt. Prospect Park District,park,Bond,Pass,,,"Shall the Mt. Prospect Park District, Cook County, Illinois, build and equip a new community pool complex at Lions Memorial Park to replace the Big Surf Pool, including zero-depth entry, aquatic spray..."
2024 General Election,2024,11,COOK,Park District of La Grange,park,Bond,Pass,,,"Shall the Park District of LaGrange, Cook County, Illinois, improve and equip parks and park facilities, including constructing and improving athletic courts, upgrading athletic fields and building in..."
2024 General Election,2024,11,COOK,Park Ridge-Niles Community Consolidated School District 64,school,Bond,Pass,,,"Shall the Board of Education of Park Ridge-Niles Community Consolidated School District Number 64, Cook County, Illinois, alter, repair and equip existing buildings, build and equip additions thereto ..."
2024 General Election,2024,11,"COOK, *DuPAGE",Elmhurst Park District,park,Bond,Pass,,,"Shall the Elmhurst Park District, DuPage and Cook Counties, Illinois, improve, equip and maintain parks and park facilities, including (a) replacing the Joanne B. Wagner Community Center by building a..."
2024 General Election,2024,11,"COOK, *DuPAGE",Roselle Public Library District,library,Bond,Pass,,,"Shall the Roselle Public Library District, DuPage and Cook Counties, Illinois, erect a library building with dedicated youth space, programming space, STEM (science, technology, engineering and mathem..."
2024 General Election,2024,11,"COOK, DuPAGE, *WILL",Lemont Fire Protection District,fire,Bond,Pass,,,"Shall the Lemont Fire Protection District, Cook, DuPage and Will Counties, Illinois, build, improve and equip fire stations and facilities, including relocating two existing fire stations, and issue i..."
2024 General Election,2024,11,"COOK, KANE, LAKE, McHENRY",Barrington School District 220,school,Bond,Pass,,,"Shall the Board of Education of Barrington Community Unit School District Number 220, Lake, Cook, Kane and McHenry Counties, Illinois, build and equip an auditorium and an addition at the Barrington H..."
